#Tabulated potential
r,f(r)
4.9835,1.3562149338195395
4.9845,1.3555133536352244
4.9855,1.354813002026658
4.9865,1.3541138768979302
4.9875,1.3534159761568938
4.9885,1.3527192977151579
4.9895000000000005,1.3520238394880824
4.9905,1.351329599394782
4.9915,1.3506365753581102
4.9925,1.3499447653046697
4.9935,1.349254167164795
4.9945,1.3485647788725577
4.9955,1.3478765983657597
4.9965,1.3471896235859262
4.9975000000000005,1.3465038524783102
4.9985,1.345819282991879
4.9995,1.345135913079314
5.0005,1.3444537406970096
5.0015,1.3437727638050652
5.0025,1.3430929803672822
5.0035,1.342414388351162
5.0045,1.3417369857278978
5.0055000000000005,1.3410607704723752
5.0065,1.340385740563165
5.0075,1.339711893982519
5.0085,1.339039228716368
5.0095,1.3383677427543152
5.0105,1.3376974340896348
5.0115,1.337028300719265
5.0125,1.3363603406438045
5.0135000000000005,1.3356935518675097
5.0145,1.3350279323982908
5.0155,1.3343634802477011
5.0165,1.3337001934309445
5.0175,1.3330380699668583
5.0185,1.3323771078779194
5.0195,1.3317173051902333
5.0205,1.3310586599335332
5.0215000000000005,1.3304011701411733
5.0225,1.3297448338501272
5.0235,1.32908964910098
5.0245,1.328435613937927
5.0255,1.327782726408766
5.0265,1.3271309845648982
5.0275,1.3264803864613182
5.0285,1.3258309301566111
5.0295000000000005,1.3251826137129494
5.0305,1.3245354351960894
5.0315,1.3238893926753608
5.0325,1.323244484223671
5.0335,1.3226007079174924
5.0345,1.3219580618368623
5.0355,1.3213165440653787
5.0365,1.3206761526901913
5.0375000000000005,1.3200368858020037
5.0385,1.3193987414950623
5.0395,1.3187617178671551
5.0405,1.3181258130196067
5.0415,1.317491025057272
5.0425,1.3168573520885356
5.0435,1.3162247922253005
5.0445,1.315593343582991
5.0455000000000005,1.3149630042805414
5.0465,1.314333772440396
5.0475,1.3137056461885022
5.0485,1.3130786236543053
5.0495,1.312452702970744
5.0505,1.3118278822742488
5.0515,1.3112041597047328
5.0525,1.3105815334055884
5.0535000000000005,1.309960001523684
5.0545,1.3093395622093578
5.0555,1.3087202136164127
5.0565,1.3081019539021133
5.0575,1.307484781227178
5.0585,1.3068686937557779
5.0595,1.3062536896555295
5.0605,1.3056397670974897
5.0615,1.3050269242561532
5.0625,1.3044151593094448
5.0635,1.3038044704387155
5.0645,1.30319485582874
5.0655,1.302586313667708
5.0665000000000004,1.3019788421472223
5.0675,1.3013724394622908
5.0685,1.3007671038113258
5.0695,1.3001628333961355
5.0705,1.2995596264219202
5.0715,1.2989574810972686
5.0725,1.2983563956341506
5.0735,1.2977563682479134
5.0745000000000005,1.297157397157278
5.0755,1.296559480584332
5.0765,1.295962616754525
5.0775,1.2953668038966657
5.0785,1.2947720402429133
5.0795,1.2941783240287759
5.0805,1.2935856534931056
5.0815,1.2929940268780884
5.0825000000000005,1.2924034424292463
5.0835,1.2918138983954273
5.0845,1.2912253930288011
5.0855,1.2906379245848587
5.0865,1.2900514913223988
5.0875,1.2894660915035308
5.0885,1.2888817233936651
5.0895,1.2882983852615102
5.0905000000000005,1.2877160753790666
5.0915,1.2871347920216232
5.0925,1.2865545334677488
5.0935,1.2859752979992924
5.0945,1.2853970839013718
5.0955,1.2848198894623752
5.0965,1.284243712973951
5.0975,1.2836685527310046
5.0985000000000005,1.2830944070316932
5.0995,1.2825212741774221
5.1005,1.2819491524728361
5.1015,1.2813780402258188
5.1025,1.280807935747484
5.1035,1.2802388373521714
5.1045,1.2796707433574432
5.1055,1.2791036520840784
5.1065000000000005,1.2785375618560648
5.1075,1.2779724710005984
5.1085,1.277408377848075
5.1095,1.2768452807320865
5.1105,1.2762831779894148
5.1115,1.275722067960028
5.1125,1.2751619489870756
5.1135,1.274602819416881
5.1145000000000005,1.2740446775989367
5.1155,1.273487521885904
5.1165,1.2729313506335997
5.1175,1.2723761622009993
5.1185,1.2718219549502252
5.1195,1.2712687272465453
5.1205,1.270716477458367
5.1215,1.2701652039572322
5.1225000000000005,1.2696149051178116
5.1235,1.2690655793179004
5.1245,1.268517224938411
5.1255,1.2679698403633717
5.1265,1.2674234239799178
5.1275,1.2668779741782883
5.1285,1.2663334893518217
5.1295,1.2657899678969484
5.1305000000000005,1.2652474082131868
5.1315,1.2647058087031389
5.1325,1.2641651677724837
5.1335,1.2636254838299732
5.1345,1.2630867552874265
5.1355,1.262548980559725
5.1365,1.262012158064808
5.1375,1.261476286223665
5.1385000000000005,1.2609413634603344
5.1395,1.2604073882018958
5.1405,1.2598743588784633
5.1415,1.2593422739231852
5.1425,1.258811131772235
5.1435,1.258280930864806
5.1445,1.2577516696431101
5.1455,1.257223346552367
5.1465000000000005,1.2566959600408045
5.1475,1.2561695085596507
5.1485,1.2556439905631267
5.1495,1.2551194045084473
5.1505,1.2545957488558095
5.1515,1.254073022068392
5.1525,1.2535512226123477
5.1535,1.2530303489567995
5.1545000000000005,1.2525103995738343
5.1555,1.2519913729384995
5.1565,1.2514732675287954
5.1575,1.250956081825673
5.1585,1.250439814313025
5.1595,1.2499244634776867
5.1605,1.2494100278094238
5.1615,1.2488965058009316
5.1625000000000005,1.2483838959478297
5.1635,1.2478721967486561
5.1645,1.2473614067048608
5.1655,1.2468515243208047
5.1665,1.2463425481037471
5.1675,1.24583447656385
5.1685,1.2453273082141663
5.1695,1.2448210415706358
5.1705000000000005,1.2443156751520819
5.1715,1.243811207480207
5.1725,1.243307637079583
5.1735,1.242804962477651
5.1745,1.2423031822047133
5.1755,1.24180229479393
5.1765,1.2413022987813145
5.1775,1.240803192705724
5.1785000000000005,1.24030497510886
5.1795,1.2398076445352608
5.1805,1.2393111995322952
5.1815,1.2388156386501603
5.1825,1.2383209604418715
5.1835,1.2378271634632647
5.1845,1.2373342462729853
5.1855,1.2368422074324843
5.1865,1.2363510455060163
5.1875,1.2358607590606292
5.1885,1.2353713466661642
5.1895,1.2348828068952484
5.1905,1.234395138323289
5.1915000000000004,1.2339083395284702
5.1925,1.2334224090917472
5.1935,1.2329373455968402
5.1945,1.2324531476302316
5.1955,1.231969813781158
5.1965,1.2314873426416084
5.1975,1.2310057328063182
5.1985,1.230524982872761
5.1995000000000005,1.2300450914411476
5.2005,1.2295660571144214
5.2015,1.2290878784982486
5.2025,1.2286105542010184
5.2035,1.2281340828338336
5.2045,1.2276584630105098
5.2055,1.2271836933475684
5.2065,1.2267097724642297
5.2075000000000005,1.2262366989824112
5.2085,1.2257644715267213
5.2095,1.2252930887244533
5.2105,1.2248225492055835
5.2115,1.2243528516027602
5.2125,1.2238839945513074
5.2135,1.2234159766892114
5.2145,1.2229487966571218
5.2155000000000005,1.2224824530983422
5.2165,1.2220169446588305
5.2175,1.221552269987186
5.2185,1.221088427734655
5.2195,1.220625416555115
5.2205,1.2201632351050784
5.2215,1.219701882043683
5.2225,1.2192413560326862
5.2235000000000005,1.2187816557364655
5.2245,1.2183227798220087
5.2255,1.2178647269589085
5.2265,1.2174074958193626
5.2275,1.2169510850781635
5.2285,1.2164954934126975
5.2295,1.216040719502937
5.2305,1.2155867620314371
5.2315000000000005,1.2151336196833302
5.2325,1.214681291146322
5.2335,1.2142297751106856
5.2345,1.2137790702692566
5.2355,1.2133291753174296
5.2365,1.2128800889531508
5.2375,1.2124318098769173
5.2385,1.211984336791767
5.2395000000000005,1.2115376684032784
5.2405,1.2110918034195637
5.2415,1.210646740551262
5.2425,1.21020247851154
5.2435,1.209759016016081
5.2445,1.209316351783084
5.2455,1.208874484533259
5.2465,1.2084334129898182
5.2475000000000005,1.2079931358784763
5.2485,1.2075536519274435
5.2495,1.2071149598674185
5.2505,1.206677058431588
5.2515,1.2062399463556184
5.2525,1.2058036223776534
5.2535,1.2053680852383086
5.2545,1.204933333680665
5.2555000000000005,1.204499366450267
5.2565,1.2040661822951155
5.2575,1.2036337799656636
5.2585,1.2032021582148147
5.2595,1.2027713157979114
5.2605,1.2023412514727392
5.2615,1.2019119639995137
5.2625,1.201483452140881
5.2635000000000005,1.2010557146619119
5.2645,1.200628750330096
5.2655,1.2002025579153377
5.2665,1.1997771361899525
5.2675,1.1993524839286611
5.2685,1.1989285999085846
5.2695,1.1985054829092414
5.2705,1.19808313171254
5.2715000000000005,1.197661545102777
5.2725,1.1972407218666317
5.2735,1.1968206607931589
5.2745,1.1964013606737884
5.2755,1.195982820302317
5.2765,1.1955650384749066
5.2775,1.195148013990077
5.2785,1.1947317456487032
5.2795000000000005,1.1943162322540097
5.2805,1.193901472611567
5.2815,1.1934874655292849
5.2825,1.1930742098174112
5.2835,1.1926617042885228
5.2845,1.1922499477575264
5.2855,1.1918389390416493
5.2865,1.1914286769604367
5.2875000000000005,1.191019160335747
5.2885,1.1906103879917485
5.2895,1.190202358754913
5.2905,1.189795071454011
5.2915,1.1893885249201093
5.2925,1.188982717986565
5.2935,1.1885776494890217
5.2945,1.1881733182654024
5.2955000000000005,1.1877697231559103
5.2965,1.1873668630030196
5.2975,1.1869647366514715
5.2985,1.1865633429482731
5.2995,1.1861626807426882
5.3005,1.1857627488862368
5.3015,1.1853635462326895
5.3025,1.1849650716380604
5.3035000000000005,1.1845673239606067
5.3045,1.184170302060822
5.3055,1.1837740048014316
5.3065,1.1833784310473898
5.3075,1.1829835796658728
5.3085,1.1825894495262772
5.3095,1.182196039500215
5.3105,1.1818033484615051
5.3115000000000006,1.1814113752861757
5.3125,1.1810201188524558
5.3135,1.1806295780407692
5.3145,1.1802397517337355
5.3155,1.1798506388161591
5.3165000000000004,1.1794622381750317
5.3175,1.1790745486995233
5.3185,1.178687569280978
5.3195,1.1783012988129125
5.3205,1.1779157361910078
5.3215,1.1775308803131095
5.3225,1.1771467300792198
5.3235,1.1767632843914937
5.3245000000000005,1.176380542154237
5.3255,1.1759985022739001
5.3265,1.1756171636590722
5.3275,1.1752365252204813
5.3285,1.174856585870985
5.3295,1.1744773445255703
5.3305,1.1740988001013477
5.3315,1.1737209515175455
5.3325000000000005,1.1733437976955075
5.3335,1.1729673375586889
5.3345,1.1725915700326504
5.3355,1.1722164940450557
5.3365,1.1718421085256647
5.3375,1.1714684124063326
5.3385,1.1710954046210038
5.3395,1.170723084105708
5.3405000000000005,1.1703514497985554
5.3415,1.169980500639733
5.3425,1.1696102355715003
5.3435,1.1692406535381867
5.3445,1.1688717534861846
5.3455,1.1685035343639456
5.3465,1.16813599512198
5.3475,1.1677691347128472
5.3485000000000005,1.1674029520911544
5.3495,1.1670374462135544
5.3505,1.166672616038737
5.3515,1.166308460527429
5.3525,1.1659449786423857
5.3535,1.1655821693483923
5.3545,1.1652200316122552
5.3555,1.164858564402799
5.3565000000000005,1.1644977666908642
5.3575,1.164137637449301
5.3585,1.163778175652967
5.3595,1.1634193802787203
5.3605,1.1630612503054183
5.3615,1.162703784713913
5.3625,1.1623469824870463
5.3635,1.1619908426096455
5.3645000000000005,1.1616353640685206
5.3655,1.1612805458524598
5.3665,1.1609263869522235
5.3675,1.1605728863605451
5.3685,1.1602200430721212
5.3695,1.1598678560836109
5.3705,1.1595163243936328
5.3715,1.1591654470027568
5.3725000000000005,1.158815222913505
5.3735,1.158465651130344
5.3745,1.1581167306596822
5.3755,1.1577684605098684
5.3765,1.157420839691181
5.3775,1.157073867215833
5.3785,1.1567275420979606
5.3795,1.1563818633536225
5.3805000000000005,1.1560368300007966
5.3815,1.155692441059375
5.3825,1.1553486955511587
5.3835,1.155005592499857
5.3845,1.15466313093108
5.3855,1.1543213098723375
5.3865,1.1539801283530342
5.3875,1.153639585404465
5.3885000000000005,1.1532996800598112
5.3895,1.152960411354139
5.3905,1.1526217783243915
5.3915,1.1522837800093897
5.3925,1.1519464154498231
5.3935,1.1516096836882515
5.3945,1.151273583769097
5.3955,1.150938114738642
5.3965000000000005,1.1506032756450253
5.3975,1.1502690655382377
5.3985,1.1499354834701185
5.3995,1.1496025284943514
5.4005,1.1492701996664614
5.4015,1.1489384960438107
5.4025,1.1486074166855946
5.4035,1.1482769606528376
5.4045000000000005,1.14794712700839
5.4055,1.147617914816925
5.4065,1.1472893231449321
5.4075,1.146961351060718
5.4085,1.1466339976343967
5.4095,1.1463072619378922
5.4105,1.14598114304493
5.4115,1.1456556400310354
5.4125000000000005,1.1453307519735298
5.4135,1.1450064779515274
5.4145,1.1446828170459287
5.4155,1.144359768339421
5.4165,1.1440373309164704
5.4175,1.1437155038633224
5.4185,1.1433942862679958
5.4195,1.1430736772202768
5.4205000000000005,1.1427536758117216
5.4215,1.1424342811356467
5.4225,1.1421154922871273
5.4235,1.1417973083629953
5.4245,1.1414797284618334
5.4255,1.1411627516839724
5.4265,1.1408463771314885
5.4275,1.1405306039081962
5.4285000000000005,1.14021543111965
5.4295,1.1399008578731367
5.4305,1.139586883277672
5.4315,1.1392735064440007
5.4325,1.138960726484587
5.4335,1.1386485425136175
5.4345,1.1383369536469923
5.4355,1.1380259590023238
5.4365000000000006,1.1377155576989348
5.4375,1.1374057488578504
5.4385,1.137096531601799
5.4395,1.1367879050552052
5.4405,1.1364798683441901
5.4415000000000004,1.136172420596564
5.4425,1.135865560941825
5.4435,1.1355592885111545
5.4445,1.1352536024374158
5.4455,1.134948501855146
5.4465,1.1346439859005586
5.4475,1.1343400537115353
5.4485,1.1340367044276243
5.4495000000000005,1.133733937190036
5.4505,1.1334317511416423
5.4515,1.1331301454269682
5.4525,1.132829119192193
5.4535,1.132528671585145
5.4545,1.1322288017552977
5.4555,1.1319295088537662
5.4565,1.1316307920333046
5.4575000000000005,1.1313326504483026
5.4585,1.1310350832547826
5.4595,1.1307380896103936
5.4605,1.1304416686744108
5.4615,1.1301458196077308
5.4625,1.129850541572869
5.4635,1.129555833733955
5.4645,1.12926169525673
5.4655000000000005,1.128968125308544
5.4665,1.1286751230583514
5.4675,1.1283826876767074
5.4685,1.1280908183357667
5.4695,1.1277995142092774
5.4705,1.12750877447258
5.4715,1.1272185983026024
5.4725,1.1269289848778572
5.4735000000000005,1.1266399333784396
5.4745,1.1263514429860217
5.4755,1.126063512883851
5.4765,1.1257761422567463
5.4775,1.1254893302910949
5.4785,1.1252030761748486
5.4795,1.124917379097521
5.4805,1.1246322382501854
5.4815000000000005,1.124347652825468
5.4825,1.1240636220175482
5.4835,1.1237801450221545
5.4845,1.1234972210365601
5.4855,1.1232148492595795
5.4865,1.1229330288915678
5.4875,1.1226517591344147
5.4885,1.1223710391915427
5.4895000000000005,1.1220908682679036
5.4905,1.1218112455699751
5.4915,1.1215321703057581
5.4925,1.1212536416847723
5.4935,1.1209756589180544
5.4945,1.120698221218155
5.4955,1.1204213277991337
5.4965,1.1201449778765575
5.4975000000000005,1.1198691706674972
5.4985,1.1195939053905244
5.4995,1.1193191812657077
5.5005,1.11904499751461
5.5015,1.1187713533602854
5.5025,1.1184982480272767
5.5035,1.1182256807416115
5.5045,1.1179536507307979
5.5055000000000005,1.117682157223824
5.5065,1.117411199451153
5.5075,1.11714077664472
5.5085,1.1168708880379314
5.5095,1.1166015328656573
5.5105,1.1163327103642324
5.5115,1.1160644197714522
5.5125,1.1157966603265672
5.5135000000000005,1.1155294312702833
5.5145,1.115262731844758
5.5155,1.114996561293595
5.5165,1.1147309188618435
5.5175,1.1144658037959945
5.5185,1.1142012153439782
5.5195,1.1139371527551598
5.5205,1.1136736152803373
5.5215000000000005,1.1134106021717387
5.5225,1.1131481126830192
5.5235,1.1128861460692558
5.5245,1.1126247015869482
5.5255,1.1123637784940126
5.5265,1.1121033760497805
5.5275,1.1118434935149943
5.5285,1.1115841301518061
5.5295000000000005,1.1113252852237732
5.5305,1.1110669579958559
5.5315,1.1108091477344137
5.5325,1.1105518537072048
5.5335,1.1102950751833784
5.5345,1.110038811433478
5.5355,1.1097830617294329
5.5365,1.109527825344558
5.5375000000000005,1.1092731015535513
5.5385,1.1090188896324893
5.5395,1.1087651888588244
5.5405,1.1085119985113847
5.5415,1.1082593178703661
5.5425,1.1080071462173346
5.5435,1.1077554828352194
5.5445,1.1075043270083125
5.5455000000000005,1.1072536780222646
5.5465,1.1070035351640835
5.5475,1.1067538977221283
5.5485,1.106504764986111
5.5495,1.1062561362470902
5.5505,1.1060080107974686
5.5515,1.1057603879309923
5.5525,1.1055132669427454
5.5535000000000005,1.1052666471291486
5.5545,1.105020527787957
5.5555,1.1047749082182547
5.5565,1.1045297877204554
5.5575,1.1042851655962962
5.5585,1.1040410411488377
5.5595,1.1037974136824593
5.5605,1.103554282502858
5.5615000000000006,1.1033116469170436
5.5625,1.103069506233338
5.5635,1.10282785976137
5.5645,1.102586706812076
5.5655,1.102346046697694
5.5665000000000004,1.102105878731762
5.5675,1.1018662022291157
5.5685,1.1016270165058852
5.5695,1.1013883208794935
5.5705,1.101150114668651
5.5715,1.1009123971933557
5.5725,1.1006751677748894
5.5735,1.1004384257358135
5.5745000000000005,1.1002021703999696
5.5755,1.0999664010924741
5.5765,1.099731117139715
5.5775,1.0994963178693529
5.5785,1.0992620026103137
5.5795,1.09902817069279
5.5805,1.0987948214482353
5.5815,1.098561954209362
5.5825000000000005,1.0983295683101415
5.5835,1.0980976630857977
5.5845,1.0978662378728068
5.5855,1.0976352920088925
5.5865,1.097404824833027
5.5875,1.0971748356854243
5.5885,1.0969453239075397
5.5895,1.0967162888420678
5.5905000000000005,1.0964877298329376
5.5915,1.0962596462253127
5.5925,1.096032037365585
5.5935,1.0958049026013768
5.5945,1.095578241281534
5.5955,1.0953520527561262
5.5965,1.0951263363764427
5.5975,1.0949010914949902
5.5985000000000005,1.0946763174654903
5.5995,1.0944520136428781
5.6005,1.0942281793832973
5.6015,1.094004814044099
5.6025,1.0937819169838399
5.6035,1.093559487562278
5.6045,1.0933375251403716
5.6055,1.0931160290802755
5.6065000000000005,1.0928949987453398
5.6075,1.0926744335001057
5.6085,1.092454332710305
5.6095,1.0922346957428555
5.6105,1.0920155219658603
5.6115,1.0917968107486038
5.6125,1.091578561461551
5.6135,1.0913607734763424
5.6145000000000005,1.091143446165794
5.6155,1.0909265789038942
5.6165,1.0907101710657994
5.6175,1.0904942220278349
5.6185,1.0902787311674889
5.6195,1.0900636978634128
5.6205,1.0898491214954185
5.6215,1.0896350014444727
5.6225000000000005,1.0894213370926988
5.6235,1.0892081278233725
5.6245,1.088995373020918
5.6255,1.0887830720709084
5.6265,1.0885712243600614
5.6275,1.0883598292762364
5.6285,1.0881488862084352
5.6295,1.087938394546795
5.6305000000000005,1.08772835368259
5.6315,1.0875187630082264
5.6325,1.0873096219172413
5.6335,1.0871009298043002
5.6345,1.0868926860651944
5.6355,1.086684890096838
5.6365,1.0864775412972671
5.6375,1.0862706390656363
5.6385000000000005,1.0860641828022153
5.6395,1.0858581719083895
5.6405,1.0856526057866545
5.6415,1.0854474838406158
5.6425,1.0852428054749854
5.6435,1.0850385700955802
5.6445,1.0848347771093205
5.6455,1.0846314259242236
5.6465000000000005,1.0844285159494063
5.6475,1.0842260465950806
5.6485,1.084024017272551
5.6495,1.0838224273942132
5.6505,1.0836212763735493
5.6515,1.0834205636251304
5.6525,1.0832202885646085
5.6535,1.0830204506087195
5.6545000000000005,1.0828210491752754
5.6555,1.0826220836831684
